STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,TOWN,TOWN_ID,Neighbourh
"25","021","422100","1","250214221001",Block Group 1,G5030,S,"1307085","1685","+42.1728150","-070.9686423",WEYMOUTH,"336",WEYMOUTH
"25","021","422200","2","250214222002",Block Group 2,G5030,S,"1924317","325","+42.1705230","-070.9322970",WEYMOUTH,"336",WEYMOUTH
"25","021","422302","1","250214223021",Block Group 1,G5030,S,"1108562","0","+42.1816613","-070.9326374",WEYMOUTH,"336",WEYMOUTH
"25","021","422400","1","250214224001",Block Group 1,G5030,S,"663868","13733","+42.2203441","-070.9545525",WEYMOUTH,"336",WEYMOUTH
"25","021","422400","2","250214224002",Block Group 2,G5030,S,"493975","0","+42.2187524","-070.9639784",WEYMOUTH,"336",WEYMOUTH
"25","021","422400","3","250214224003",Block Group 3,G5030,S,"1077912","0","+42.2054960","-070.9680249",WEYMOUTH,"336",WEYMOUTH
"25","021","422400","5","250214224005",Block Group 5,G5030,S,"1531148","73304","+42.2117221","-070.9528998",WEYMOUTH,"336",WEYMOUTH
"25","021","422501","2","250214225012",Block Group 2,G5030,S,"1075693","16318","+42.2024751","-070.9210320",WEYMOUTH,"336",WEYMOUTH
"25","021","422501","1","250214225011",Block Group 1,G5030,S,"673094","147683","+42.2014266","-070.9291370",WEYMOUTH,"336",WEYMOUTH
"25","021","422501","3","250214225013",Block Group 3,G5030,S,"419013","72728","+42.2080133","-070.9271763",WEYMOUTH,"336",WEYMOUTH
"25","021","422502","3","250214225023",Block Group 3,G5030,S,"1179521","771","+42.2163692","-070.9422954",WEYMOUTH,"336",WEYMOUTH
"25","021","422502","4","250214225024",Block Group 4,G5030,S,"383919","364362","+42.2056782","-070.9402400",WEYMOUTH,"336",WEYMOUTH
"25","021","422600","1","250214226001",Block Group 1,G5030,S,"588645","5051","+42.2195104","-070.9200232",WEYMOUTH,"336",WEYMOUTH
"25","021","422600","5","250214226005",Block Group 5,G5030,S,"499068","0","+42.2231995","-070.9499497",WEYMOUTH,"336",WEYMOUTH
"25","021","422600","6","250214226006",Block Group 6,G5030,S,"476924","0","+42.2278274","-070.9514921",WEYMOUTH,"336",WEYMOUTH
"25","021","422700","3","250214227003",Block Group 3,G5030,S,"286722","120351","+42.2390873","-070.9522265",WEYMOUTH,"336",WEYMOUTH
"25","021","422800","2","250214228002",Block Group 2,G5030,S,"522102","175557","+42.2494745","-070.9453431",WEYMOUTH,"336",WEYMOUTH
"25","021","422800","3","250214228003",Block Group 3,G5030,S,"293342","221271","+42.2477476","-070.9514148",WEYMOUTH,"336",WEYMOUTH
"25","023","520201","2","250235202012",Block Group 2,G5030,S,"1498766","0","+42.1351899","-070.9475609",WEYMOUTH,"336",WEYMOUTH
"25","023","520201","3","250235202013",Block Group 3,G5030,S,"2478708","727","+42.1381801","-070.9649161",WEYMOUTH,"336",WEYMOUTH
"25","023","520202","1","250235202021",Block Group 1,G5030,S,"2438250","23180","+42.1280691","-070.9676729",WEYMOUTH,"336",WEYMOUTH
"25","023","501202","3","250235012023",Block Group 3,G5030,S,"14284311","335237","+42.1883725","-070.8941089",WEYMOUTH,"336",WEYMOUTH
"25","023","501102","4","250235011024",Block Group 4,G5030,S,"6314052","5987157","+42.2534110","-070.9174922",WEYMOUTH,"336",WEYMOUTH
"25","021","422700","4","250214227004",Block Group 4,G5030,S,"329702","452086","+42.2412213","-070.9615464",WEYMOUTH,"336",WEYMOUTH
"25","021","422800","4","250214228004",Block Group 4,G5030,S,"381391","245902","+42.2439100","-070.9579553",WEYMOUTH,"336",WEYMOUTH
"25","021","422600","2","250214226002",Block Group 2,G5030,S,"1361761","501799","+42.2281059","-070.9283377",WEYMOUTH,"336",WEYMOUTH
"25","023","501201","2","250235012012",Block Group 2,G5030,S,"4602162","118938","+42.2179219","-070.9013724",WEYMOUTH,"336",WEYMOUTH
"25","023","502200","3","250235022003",Block Group 3,G5030,S,"4451504","5239","+42.1447485","-070.9273945",WEYMOUTH,"336",WEYMOUTH
"25","021","422302","4","250214223024",Block Group 4,G5030,S,"3076464","255802","+42.1931616","-070.9362146",WEYMOUTH,"336",WEYMOUTH
"25","021","422302","3","250214223023",Block Group 3,G5030,S,"379315","0","+42.1886762","-070.9485396",WEYMOUTH,"336",WEYMOUTH
"25","021","422302","5","250214223025",Block Group 5,G5030,S,"1193508","2308","+42.1833016","-070.9516644",WEYMOUTH,"336",WEYMOUTH
"25","021","422200","1","250214222001",Block Group 1,G5030,S,"2775024","0","+42.1582658","-070.9441132",WEYMOUTH,"336",WEYMOUTH
"25","021","419500","2","250214195002",Block Group 2,G5030,S,"2806474","101699","+42.2097226","-070.9780239",WEYMOUTH,"336",WEYMOUTH
"25","021","419600","3","250214196003",Block Group 3,G5030,S,"4187226","28670","+42.1763655","-070.9831199",WEYMOUTH,"336",WEYMOUTH
"25","021","422600","3","250214226003",Block Group 3,G5030,S,"782574","13663","+42.2321035","-070.9350102",WEYMOUTH,"336",WEYMOUTH
"25","021","422200","5","250214222005",Block Group 5,G5030,S,"469477","0","+42.1682186","-070.9516554",WEYMOUTH,"336",WEYMOUTH
"25","021","422200","6","250214222006",Block Group 6,G5030,S,"896581","0","+42.1734280","-070.9488094",WEYMOUTH,"336",WEYMOUTH
"25","021","422200","4","250214222004",Block Group 4,G5030,S,"720671","0","+42.1747205","-070.9416489",WEYMOUTH,"336",WEYMOUTH
"25","021","422301","2","250214223012",Block Group 2,G5030,S,"2063758","4455","+42.1920924","-070.9656039",WEYMOUTH,"336",WEYMOUTH
"25","021","422501","4","250214225014",Block Group 4,G5030,S,"361585","8223","+42.2128472","-070.9209258",WEYMOUTH,"336",WEYMOUTH
"25","021","422700","1","250214227001",Block Group 1,G5030,S,"990526","5792","+42.2406091","-070.9376636",WEYMOUTH,"336",WEYMOUTH
"25","021","422400","4","250214224004",Block Group 4,G5030,S,"886363","5651","+42.2045790","-070.9577525",WEYMOUTH,"336",WEYMOUTH
"25","021","422100","4","250214221004",Block Group 4,G5030,S,"782327","0","+42.1739758","-070.9593027",WEYMOUTH,"336",WEYMOUTH
"25","021","419500","1","250214195001",Block Group 1,G5030,S,"389747","0","+42.2189303","-070.9724875",WEYMOUTH,"336",WEYMOUTH
"25","021","422502","1","250214225021",Block Group 1,G5030,S,"568032","0","+42.2203679","-070.9335310",WEYMOUTH,"336",WEYMOUTH
"25","021","422100","2","250214221002",Block Group 2,G5030,S,"3081031","1370233","+42.1587832","-070.9770615",WEYMOUTH,"336",WEYMOUTH
"25","021","422301","1","250214223011",Block Group 1,G5030,S,"1367576","0","+42.1836584","-070.9637057",WEYMOUTH,"336",WEYMOUTH
"25","021","422600","4","250214226004",Block Group 4,G5030,S,"609504","0","+42.2255220","-070.9419498",WEYMOUTH,"336",WEYMOUTH
"25","021","422700","2","250214227002",Block Group 2,G5030,S,"593717","0","+42.2371012","-070.9452759",WEYMOUTH,"336",WEYMOUTH
"25","021","422800","1","250214228001",Block Group 1,G5030,S,"1097761","8055269","+42.2685613","-070.9235635",WEYMOUTH,"336",WEYMOUTH
"25","021","422200","3","250214222003",Block Group 3,G5030,S,"796477","0","+42.1755303","-070.9264762",WEYMOUTH,"336",WEYMOUTH
"25","021","422600","7","250214226007",Block Group 7,G5030,S,"688032","308049","+42.2322772","-070.9550645",WEYMOUTH,"336",WEYMOUTH
"25","021","419400","2","250214194002",Block Group 2,G5030,S,"453393","169884","+42.2284765","-070.9641440",WEYMOUTH,"336",WEYMOUTH
"25","021","422502","2","250214225022",Block Group 2,G5030,S,"513395","18354","+42.2148550","-070.9304986",WEYMOUTH,"336",WEYMOUTH
"25","009","203100","5","250092031005",Block Group 5,G5030,S,"363495","0","+42.4855826","-070.8801839",MARBLEHEAD,"168",MARBLEHEAD
"25","009","204101","1","250092041011",Block Group 1,G5030,S,"449493","489450","+42.5074048","-070.8863383",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203200","4","250092032004",Block Group 4,G5030,S,"499717","2601","+42.4984868","-070.8669388",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203200","5","250092032005",Block Group 5,G5030,S,"808548","425252","+42.4993240","-070.8803265",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203302","1","250092033021",Block Group 1,G5030,S,"420705","1285291","+42.5135948","-070.8422170",MARBLEHEAD,"168",MARBLEHEAD
"25","009","204102","1","250092041021",Block Group 1,G5030,S,"1283875","63089","+42.4894701","-070.9049741",MARBLEHEAD,"168",MARBLEHEAD
"25","009","204102","2","250092041022",Block Group 2,G5030,S,"1321760","56525","+42.4967995","-070.8994945",MARBLEHEAD,"168",MARBLEHEAD
"25","009","202200","1","250092022001",Block Group 1,G5030,S,"467485","467","+42.4800190","-070.8932144",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203100","1","250092031001",Block Group 1,G5030,S,"713569","0","+42.4943650","-070.8784534",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203100","2","250092031002",Block Group 2,G5030,S,"486031","0","+42.4904405","-070.8725448",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203100","3","250092031003",Block Group 3,G5030,S,"348989","388217","+42.4823241","-070.8739106",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203100","6","250092031006",Block Group 6,G5030,S,"403471","16938","+42.4831622","-070.8878151",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203100","7","250092031007",Block Group 7,G5030,S,"283201","1742","+42.4877309","-070.8896651",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203100","8","250092031008",Block Group 8,G5030,S,"515123","12007","+42.4912587","-070.8856236",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203200","2","250092032002",Block Group 2,G5030,S,"423402","369751","+42.4960527","-070.8531890",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203200","3","250092032003",Block Group 3,G5030,S,"260686","0","+42.4965784","-070.8609780",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203301","4","250092033014",Block Group 4,G5030,S,"527865","632911","+42.5103319","-070.8698526",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203100","4","250092031004",Block Group 4,G5030,S,"653492","1044000","+42.4828220","-070.8347865",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203200","1","250092032001",Block Group 1,G5030,S,"1465618","4422437","+42.5037792","-070.8329189",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203301","1","250092033011",Block Group 1,G5030,S,"204158","243429","+42.5006085","-070.8512585",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203302","2","250092033022",Block Group 2,G5030,S,"1759270","2714634","+42.5192379","-070.8521900",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203301","3","250092033013",Block Group 3,G5030,S,"207895","0","+42.5021868","-070.8568105",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203302","3","250092033023",Block Group 3,G5030,S,"210271","377806","+42.5055853","-070.8452984",MARBLEHEAD,"168",MARBLEHEAD
"25","009","203301","2","250092033012",Block Group 2,G5030,S,"892226","162173","+42.5034805","-070.8632286",MARBLEHEAD,"168",MARBLEHEAD
"25","009","217202","4","250092172024",Block Group 4,G5030,S,"580817","147723","+42.5500525","-070.9062646",DANVERS,"71",DANVERS
"25","009","212100","3","250092121003",Block Group 3,G5030,S,"5480439","102668","+42.5796338","-071.0175301",DANVERS,"71",DANVERS
"25","009","211300","3","250092113003",Block Group 3,G5030,S,"4314666","19141","+42.5870052","-070.9427140",DANVERS,"71",DANVERS
"25","009","210300","1","250092103001",Block Group 1,G5030,S,"1673075","3892","+42.5407761","-070.9440314",DANVERS,"71",DANVERS
"25","009","211100","1","250092111001",Block Group 1,G5030,S,"970476","6822","+42.5650261","-070.9131209",DANVERS,"71",DANVERS
"25","009","212100","4","250092121004",Block Group 4,G5030,S,"8293842","269361","+42.5991650","-070.9827923",DANVERS,"71",DANVERS
"25","009","204600","1","250092046001",Block Group 1,G5030,S,"1458981","208469","+42.5370647","-070.9085535",DANVERS,"71",DANVERS
"25","009","211200","4","250092112004",Block Group 4,G5030,S,"756797","0","+42.5681934","-070.9399985",DANVERS,"71",DANVERS
"25","009","211200","3","250092112003",Block Group 3,G5030,S,"973494","19108","+42.5635577","-070.9465260",DANVERS,"71",DANVERS
"25","009","211300","1","250092113001",Block Group 1,G5030,S,"3167589","8085","+42.5819686","-070.9208346",DANVERS,"71",DANVERS
"25","009","211300","2","250092113002",Block Group 2,G5030,S,"816290","0","+42.5739929","-070.9336460",DANVERS,"71",DANVERS
"25","009","211402","4","250092114024",Block Group 4,G5030,S,"1521235","20147","+42.5705876","-070.9570048",DANVERS,"71",DANVERS
"25","009","211100","2","250092111002",Block Group 2,G5030,S,"1201693","373527","+42.5583163","-070.9193884",DANVERS,"71",DANVERS
"25","009","211100","3","250092111003",Block Group 3,G5030,S,"526884","390192","+42.5485060","-070.9168873",DANVERS,"71",DANVERS
"25","009","211100","4","250092111004",Block Group 4,G5030,S,"1127343","219490","+42.5502205","-070.9285592",DANVERS,"71",DANVERS
"25","009","211200","1","250092112001",Block Group 1,G5030,S,"594878","61105","+42.5656709","-070.9286873",DANVERS,"71",DANVERS
"25","009","211200","2","250092112002",Block Group 2,G5030,S,"1581947","4704","+42.5529917","-070.9397587",DANVERS,"71",DANVERS
"25","009","210900","1","250092109001",Block Group 1,G5030,S,"538355","0","+42.5356420","-070.9158915",DANVERS,"71",DANVERS
"25","009","211402","1","250092114021",Block Group 1,G5030,S,"3645774","1150828","+42.5960000","-070.9437650",DANVERS,"71",DANVERS
"25","009","217201","3","250092172013",Block Group 3,G5030,S,"1772796","6823","+42.5624545","-070.8998916",DANVERS,"71",DANVERS
"25","009","216100","2","250092161002",Block Group 2,G5030,S,"8943710","317040","+42.6101849","-070.9179145",DANVERS,"71",DANVERS
"25","009","217201","1","250092172011",Block Group 1,G5030,S,"476617","0","+42.5552486","-070.9030267",DANVERS,"71",DANVERS
"25","009","210100","1","250092101001",Block Group 1,G5030,S,"2371751","677","+42.5544321","-070.9928706",DANVERS,"71",DANVERS
"25","009","210300","2","250092103002",Block Group 2,G5030,S,"3696629","15405","+42.5465824","-070.9662315",DANVERS,"71",DANVERS
"25","009","217100","1","250092171001",Block Group 1,G5030,S,"4906528","398229","+42.5847161","-070.8956427",DANVERS,"71",DANVERS
"25","009","210900","2","250092109002",Block Group 2,G5030,S,"383378","0","+42.5387394","-070.9219630",DANVERS,"71",DANVERS
"25","009","214100","4","250092141004",Block Group 4,G5030,S,"8754738","331534","+42.6106958","-070.9617550",DANVERS,"71",DANVERS
"25","009","210400","2","250092104002",Block Group 2,G5030,S,"992349","80438","+42.5424222","-070.9306200",DANVERS,"71",DANVERS
"25","009","211401","1","250092114011",Block Group 1,G5030,S,"7858137","64935","+42.5771863","-070.9817163",DANVERS,"71",DANVERS
"25","009","211402","3","250092114023",Block Group 3,G5030,S,"2341159","7391","+42.5664847","-070.9612244",DANVERS,"71",DANVERS
"25","009","211402","2","250092114022",Block Group 2,G5030,S,"2985375","3281","+42.5578332","-070.9658313",DANVERS,"71",DANVERS
"25","009","204300","2","250092043002",Block Group 2,G5030,S,"79724","0","+42.5160089","-070.8898139",SALEM,"258",SALEM
"25","009","204600","4","250092046004",Block Group 4,G5030,S,"292573","7038","+42.5262769","-070.9046250",SALEM,"258",SALEM
"25","009","204101","1","250092041011",Block Group 1,G5030,S,"449493","489450","+42.5074048","-070.8863383",SALEM,"258",SALEM
"25","009","204200","5","250092042005",Block Group 5,G5030,S,"243662","0","+42.5178817","-070.9020659",SALEM,"258",SALEM
"25","009","204300","1","250092043001",Block Group 1,G5030,S,"282393","308769","+42.5167344","-070.8835762",SALEM,"258",SALEM
"25","009","204400","2","250092044002",Block Group 2,G5030,S,"123929","0","+42.5240728","-070.8849018",SALEM,"258",SALEM
"25","009","204400","3","250092044003",Block Group 3,G5030,S,"137040","0","+42.5246631","-070.8891392",SALEM,"258",SALEM
"25","009","204400","4","250092044004",Block Group 4,G5030,S,"322362","509249","+42.5297984","-070.8797912",SALEM,"258",SALEM
"25","009","204500","1","250092045001",Block Group 1,G5030,S,"473392","527327","+42.5333087","-070.8851699",SALEM,"258",SALEM
"25","009","204500","2","250092045002",Block Group 2,G5030,S,"281447","0","+42.5250197","-070.8935890",SALEM,"258",SALEM
"25","009","204500","3","250092045003",Block Group 3,G5030,S,"220097","403","+42.5216501","-070.8999476",SALEM,"258",SALEM
"25","009","204600","1","250092046001",Block Group 1,G5030,S,"1458981","208469","+42.5370647","-070.9085535",SALEM,"258",SALEM
"25","009","204600","3","250092046003",Block Group 3,G5030,S,"565591","542624","+42.5341804","-070.8973994",SALEM,"258",SALEM
"25","009","204600","5","250092046005",Block Group 5,G5030,S,"163611","0","+42.5295653","-070.9085765",SALEM,"258",SALEM
"25","009","204701","1","250092047011",Block Group 1,G5030,S,"2089476","133530","+42.5004020","-070.9372341",SALEM,"258",SALEM
"25","009","204701","3","250092047013",Block Group 3,G5030,S,"4424968","34500","+42.4974064","-070.9127996",SALEM,"258",SALEM
"25","009","204702","1","250092047021",Block Group 1,G5030,S,"269449","132","+42.5204259","-070.9090114",SALEM,"258",SALEM
"25","009","204702","2","250092047022",Block Group 2,G5030,S,"1555701","980","+42.5111420","-070.9175437",SALEM,"258",SALEM
"25","009","204702","4","250092047024",Block Group 4,G5030,S,"196668","0","+42.5197742","-070.9183240",SALEM,"258",SALEM
"25","009","205100","1","250092051001",Block Group 1,G5030,S,"451332","34132","+42.4863506","-070.9370909",SALEM,"258",SALEM
"25","009","205100","4","250092051004",Block Group 4,G5030,S,"792162","58461","+42.4902343","-070.9458188",SALEM,"258",SALEM
"25","009","210800","1","250092108001",Block Group 1,G5030,S,"260522","0","+42.5278667","-070.9201047",SALEM,"258",SALEM
"25","009","210800","2","250092108002",Block Group 2,G5030,S,"304064","0","+42.5261700","-070.9231655",SALEM,"258",SALEM
"25","009","211100","3","250092111003",Block Group 3,G5030,S,"526884","390192","+42.5485060","-070.9168873",SALEM,"258",SALEM
"25","009","210900","1","250092109001",Block Group 1,G5030,S,"538355","0","+42.5356420","-070.9158915",SALEM,"258",SALEM
"25","009","217400","3","250092174003",Block Group 3,G5030,S,"301034","425305","+42.5410254","-070.8788629",SALEM,"258",SALEM
"25","009","217400","4","250092174004",Block Group 4,G5030,S,"466180","187209","+42.5440300","-070.8872919",SALEM,"258",SALEM
"25","009","210600","3","250092106003",Block Group 3,G5030,S,"1051409","70414","+42.5059474","-070.9409349",SALEM,"258",SALEM
"25","009","210700","1","250092107001",Block Group 1,G5030,S,"195547","0","+42.5214783","-070.9225347",SALEM,"258",SALEM
"25","009","204200","2","250092042002",Block Group 2,G5030,S,"213819","0","+42.5159382","-070.8956560",SALEM,"258",SALEM
"25","009","217600","5","250092176005",Block Group 5,G5030,S,"6917026","10005234","+42.5588579","-070.8110905",SALEM,"258",SALEM
"25","009","203200","5","250092032005",Block Group 5,G5030,S,"808548","425252","+42.4993240","-070.8803265",SALEM,"258",SALEM
"25","009","204101","3","250092041013",Block Group 3,G5030,S,"307039","0","+42.5082253","-070.8950321",SALEM,"258",SALEM
"25","009","204101","2","250092041012",Block Group 2,G5030,S,"407023","0","+42.5027222","-070.8921543",SALEM,"258",SALEM
"25","009","204102","1","250092041021",Block Group 1,G5030,S,"1283875","63089","+42.4894701","-070.9049741",SALEM,"258",SALEM
"25","009","204102","2","250092041022",Block Group 2,G5030,S,"1321760","56525","+42.4967995","-070.8994945",SALEM,"258",SALEM
