GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US250010118011,250010118011,"Block Group 1, Census Tract 118.01, Barnstable County, Massachusetts",794,94,6,10,43,33,40,29,31,32,65,44,13,15,59,39,79,44,27,25,64,46,56,38,105,50,27,25,24,25,109,44,46,25
1500000US250010118012,250010118012,"Block Group 2, Census Tract 118.01, Barnstable County, Massachusetts",525,87,12,17,9,15,5,9,8,13,0,12,9,14,27,24,29,26,56,56,34,28,32,28,100,47,46,35,70,46,45,35,43,33
1500000US250010118021,250010118021,"Block Group 1, Census Tract 118.02, Barnstable County, Massachusetts",351,66,7,12,8,12,46,31,0,12,0,12,7,12,15,18,0,12,0,12,15,17,37,27,17,18,71,40,28,26,82,54,18,15
1500000US250010118022,250010118022,"Block Group 2, Census Tract 118.02, Barnstable County, Massachusetts",254,61,0,12,0,12,0,12,30,38,6,11,46,31,0,12,15,17,16,18,0,12,50,30,54,42,21,20,16,18,0,12,0,12
1500000US250010118023,250010118023,"Block Group 3, Census Tract 118.02, Barnstable County, Massachusetts",542,86,28,23,12,19,32,43,23,21,9,16,7,12,15,16,54,52,27,25,69,45,79,44,83,48,19,20,22,26,27,38,36,27
1500000US250010118024,250010118024,"Block Group 4, Census Tract 118.02, Barnstable County, Massachusetts",545,95,17,28,24,22,8,12,67,49,7,11,24,23,27,34,16,18,28,24,51,49,71,52,107,55,63,61,28,23,0,12,7,11
1500000US250010120011,250010120011,"Block Group 1, Census Tract 120.01, Barnstable County, Massachusetts",712,109,0,12,39,37,23,26,69,51,24,19,65,65,29,35,13,20,59,47,37,32,72,52,63,46,30,34,93,75,71,53,25,30
1500000US250010120012,250010120012,"Block Group 2, Census Tract 120.01, Barnstable County, Massachusetts",788,143,36,33,44,41,26,29,13,20,13,21,0,12,35,34,60,50,88,86,106,62,120,77,106,109,45,44,33,38,44,42,19,28
1500000US250010120013,250010120013,"Block Group 3, Census Tract 120.01, Barnstable County, Massachusetts",404,92,0,12,0,12,16,26,36,33,16,23,12,19,16,25,47,57,13,18,26,30,72,60,30,37,62,49,24,25,34,39,0,12
1500000US250010120014,250010120014,"Block Group 4, Census Tract 120.01, Barnstable County, Massachusetts",628,140,25,30,23,26,55,46,12,19,39,37,0,12,28,33,59,48,24,32,89,73,92,64,50,48,59,58,0,12,42,45,31,41
1500000US250010120021,250010120021,"Block Group 1, Census Tract 120.02, Barnstable County, Massachusetts",627,127,48,72,114,69,54,39,52,46,23,28,30,20,0,12,41,33,59,50,63,60,19,20,46,39,19,21,28,26,18,30,13,20
1500000US250010120022,250010120022,"Block Group 2, Census Tract 120.02, Barnstable County, Massachusetts",477,103,12,20,20,20,7,12,16,21,29,25,9,15,31,34,24,24,36,33,30,27,24,27,139,78,26,24,45,44,0,12,29,31
1500000US250010120023,250010120023,"Block Group 3, Census Tract 120.02, Barnstable County, Massachusetts",329,94,16,22,0,12,8,13,18,19,24,24,31,34,12,15,18,19,0,12,51,50,58,39,25,29,33,26,18,20,17,21,0,12
1500000US250010121011,250010121011,"Block Group 1, Census Tract 121.01, Barnstable County, Massachusetts",738,155,0,12,0,12,16,27,14,22,15,24,28,34,0,12,45,72,28,31,10,16,176,116,172,109,93,73,42,39,81,86,18,24
1500000US250010121012,250010121012,"Block Group 2, Census Tract 121.01, Barnstable County, Massachusetts",408,109,16,25,20,33,18,30,0,12,17,27,0,12,14,21,10,16,0,12,44,40,52,58,27,32,100,90,44,41,16,28,30,48
1500000US250010121013,250010121013,"Block Group 3, Census Tract 121.01, Barnstable County, Massachusetts",457,87,0,12,17,27,0,12,15,23,27,31,13,21,0,12,49,63,39,39,105,89,30,33,91,48,12,21,46,57,0,12,13,22
1500000US250010121014,250010121014,"Block Group 4, Census Tract 121.01, Barnstable County, Massachusetts",263,116,0,12,0,12,0,12,44,46,0,12,0,12,0,12,15,23,30,49,12,20,74,95,59,51,29,32,0,12,0,12,0,12
1500000US250010121015,250010121015,"Block Group 5, Census Tract 121.01, Barnstable County, Massachusetts",434,102,15,24,37,42,0,12,16,25,20,32,31,35,33,38,18,28,41,67,13,22,0,12,88,50,42,40,33,37,11,18,36,43
1500000US250010121021,250010121021,"Block Group 1, Census Tract 121.02, Barnstable County, Massachusetts",373,83,8,12,24,26,23,20,26,32,0,12,17,19,19,21,32,30,8,13,0,12,96,53,39,27,59,44,0,12,7,12,15,18
1500000US250010121022,250010121022,"Block Group 2, Census Tract 121.02, Barnstable County, Massachusetts",237,62,22,20,0,12,22,25,8,12,0,12,0,12,10,15,9,14,0,12,20,22,31,27,16,17,0,12,54,34,21,32,24,20
1500000US250010121023,250010121023,"Block Group 3, Census Tract 121.02, Barnstable County, Massachusetts",363,95,0,12,38,51,8,12,9,14,0,12,17,20,20,23,10,15,12,19,8,12,60,46,61,39,79,48,18,21,9,14,14,23
1500000US250010121024,250010121024,"Block Group 4, Census Tract 121.02, Barnstable County, Massachusetts",450,84,19,23,18,20,42,36,28,26,20,24,18,22,29,29,10,16,49,38,26,25,43,35,61,54,38,37,41,56,8,13,0,12
1500000US250010122001,250010122001,"Block Group 1, Census Tract 122, Barnstable County, Massachusetts",531,132,48,73,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,44,40,15,24,134,85,108,74,62,49,58,50,49,46
1500000US250010122002,250010122002,"Block Group 2, Census Tract 122, Barnstable County, Massachusetts",364,78,30,33,0,12,16,24,13,22,12,20,0,12,0,12,13,21,0,12,31,35,0,12,16,26,52,49,46,49,38,43,97,46
1500000US250010122003,250010122003,"Block Group 3, Census Tract 122, Barnstable County, Massachusetts",815,146,59,58,0,12,11,17,12,18,35,40,26,31,16,26,15,25,12,19,0,12,138,84,111,75,122,88,55,42,85,54,118,65
1500000US250010122004,250010122004,"Block Group 4, Census Tract 122, Barnstable County, Massachusetts",289,114,0,12,0,12,0,12,24,39,0,12,15,24,15,26,0,12,49,80,29,32,37,57,14,23,16,25,48,47,0,12,42,40
1500000US250010125021,250010125021,"Block Group 1, Census Tract 125.02, Barnstable County, Massachusetts",338,106,18,30,20,23,0,12,13,16,9,14,0,12,8,12,0,12,12,20,33,26,39,47,49,46,58,45,9,13,32,44,38,46
1500000US250010125022,250010125022,"Block Group 2, Census Tract 125.02, Barnstable County, Massachusetts",488,155,53,32,90,101,25,41,10,15,6,9,0,12,0,12,24,22,25,42,77,86,44,33,100,42,5,10,0,12,21,20,8,13
1500000US250010125023,250010125023,"Block Group 3, Census Tract 125.02, Barnstable County, Massachusetts",413,98,28,40,29,33,0,12,0,12,33,42,27,25,40,30,0,12,13,17,52,46,66,45,45,29,18,23,55,40,7,13,0,12
1500000US250010125024,250010125024,"Block Group 4, Census Tract 125.02, Barnstable County, Massachusetts",360,100,0,12,8,13,60,59,41,50,0,12,24,39,0,12,0,12,7,12,76,71,97,83,7,11,16,18,7,13,8,14,9,13
1500000US250010126011,250010126011,"Block Group 1, Census Tract 126.01, Barnstable County, Massachusetts",834,79,28,25,85,61,18,20,54,39,64,49,43,31,39,42,35,46,31,25,35,27,99,58,130,57,73,52,36,37,17,19,47,40
1500000US250010126012,250010126012,"Block Group 2, Census Tract 126.01, Barnstable County, Massachusetts",408,73,51,55,0,12,29,46,0,12,0,12,0,12,18,20,18,19,10,15,32,25,47,39,82,54,89,42,6,10,25,23,1,7
1500000US250010126021,250010126021,"Block Group 1, Census Tract 126.02, Barnstable County, Massachusetts",562,138,0,12,0,12,14,22,13,21,76,82,52,42,62,76,0,12,0,12,15,25,84,79,174,83,26,29,14,23,32,51,0,12
1500000US250010126022,250010126022,"Block Group 2, Census Tract 126.02, Barnstable County, Massachusetts",378,101,15,28,140,85,13,21,14,22,0,12,18,27,14,24,27,30,56,50,15,24,29,34,9,18,14,23,14,22,0,12,0,12
1500000US250010126023,250010126023,"Block Group 3, Census Tract 126.02, Barnstable County, Massachusetts",530,140,29,33,0,12,0,12,0,12,49,60,25,29,107,113,43,40,105,102,28,33,67,69,49,74,15,24,13,22,0,12,0,12
1500000US250010126024,250010126024,"Block Group 4, Census Tract 126.02, Barnstable County, Massachusetts",360,109,67,72,26,29,0,12,14,23,50,62,24,27,0,12,16,25,0,12,42,52,48,33,32,39,0,12,0,12,27,30,14,25
1500000US250010127001,250010127001,"Block Group 1, Census Tract 127, Barnstable County, Massachusetts",545,128,0,12,0,12,11,19,16,26,25,28,0,12,18,27,30,46,0,12,24,28,12,20,173,103,159,88,35,36,29,33,13,24
1500000US250010127002,250010127002,"Block Group 2, Census Tract 127, Barnstable County, Massachusetts",380,91,0,12,44,34,44,35,16,25,15,22,14,24,0,12,14,24,0,12,39,44,24,29,71,60,15,24,13,20,55,45,16,26
1500000US250010127003,250010127003,"Block Group 3, Census Tract 127, Barnstable County, Massachusetts",352,114,0,12,0,12,0,12,16,27,15,25,60,77,0,12,0,12,0,12,17,27,35,57,30,33,77,59,26,32,43,45,33,38
1500000US250010127004,250010127004,"Block Group 4, Census Tract 127, Barnstable County, Massachusetts",610,164,16,25,0,12,57,71,55,84,0,12,0,12,33,51,0,12,0,12,15,23,163,108,93,59,37,42,58,52,32,39,51,49
1500000US250010128001,250010128001,"Block Group 1, Census Tract 128, Barnstable County, Massachusetts",340,89,38,31,0,12,8,13,51,50,10,15,7,12,0,12,0,12,17,18,72,71,29,24,18,19,47,34,17,19,10,16,16,18
1500000US250010128002,250010128002,"Block Group 2, Census Tract 128, Barnstable County, Massachusetts",578,115,25,29,21,26,47,46,17,18,8,13,29,34,13,20,22,21,8,13,94,60,85,68,57,39,37,30,5,9,14,16,96,51
1500000US250010128003,250010128003,"Block Group 3, Census Tract 128, Barnstable County, Massachusetts",715,108,0,12,8,14,17,19,28,24,37,29,23,21,45,31,8,13,0,12,86,56,172,86,72,51,18,21,52,35,85,49,64,43
1500000US250010129001,250010129001,"Block Group 1, Census Tract 129, Barnstable County, Massachusetts",344,67,0,12,9,14,9,14,0,12,9,15,9,14,8,13,36,29,17,19,26,24,46,32,53,31,40,29,39,48,25,23,18,21
1500000US250010129002,250010129002,"Block Group 2, Census Tract 129, Barnstable County, Massachusetts",548,74,16,19,17,19,9,14,8,12,31,35,19,22,17,19,26,24,19,21,36,46,77,49,117,52,59,34,44,31,17,19,36,29
1500000US250010129003,250010129003,"Block Group 3, Census Tract 129, Barnstable County, Massachusetts",691,77,17,19,27,24,9,13,33,27,26,23,25,23,16,19,17,19,26,23,44,31,75,57,142,51,63,38,57,48,87,36,27,29
1500000US250010130021,250010130021,"Block Group 1, Census Tract 130.02, Barnstable County, Massachusetts",220,60,9,13,18,19,24,23,26,29,0,12,0,12,0,12,9,14,0,12,0,12,16,18,0,12,8,13,13,15,7,10,90,42
1500000US250010130022,250010130022,"Block Group 2, Census Tract 130.02, Barnstable County, Massachusetts",211,82,0,12,0,12,32,51,6,10,9,15,0,12,9,14,9,14,0,12,28,44,29,22,19,20,0,12,8,13,14,16,48,33
1500000US250010130023,250010130023,"Block Group 3, Census Tract 130.02, Barnstable County, Massachusetts",381,84,6,11,9,14,15,17,8,14,7,11,9,13,0,12,14,17,49,45,8,13,15,17,79,51,27,24,35,22,40,31,60,55
1500000US250010130024,250010130024,"Block Group 4, Census Tract 130.02, Barnstable County, Massachusetts",478,77,29,34,0,12,30,38,18,20,16,13,24,21,16,19,0,12,13,21,62,34,84,43,82,38,25,22,36,28,5,8,38,36
1500000US250010131001,250010131001,"Block Group 1, Census Tract 131, Barnstable County, Massachusetts",429,101,49,49,22,25,0,12,40,38,17,25,0,12,0,12,51,63,16,25,67,54,0,12,29,35,16,27,17,28,53,51,52,38
1500000US250010131002,250010131002,"Block Group 2, Census Tract 131, Barnstable County, Massachusetts",872,154,32,35,35,55,14,22,31,37,31,35,35,38,0,12,0,12,98,71,69,56,110,94,114,88,118,61,122,80,63,61,0,12
1500000US250010131003,250010131003,"Block Group 3, Census Tract 131, Barnstable County, Massachusetts",308,80,0,12,0,12,11,18,15,24,44,67,0,12,0,12,17,25,0,12,0,12,15,23,48,43,37,43,37,42,50,73,34,38
1500000US250010131004,250010131004,"Block Group 4, Census Tract 131, Barnstable County, Massachusetts",594,110,0,12,16,25,27,29,0,12,0,12,27,33,0,12,18,27,11,18,64,55,54,46,136,79,68,53,120,69,39,45,14,22
1500000US250010132001,250010132001,"Block Group 1, Census Tract 132, Barnstable County, Massachusetts",553,166,0,12,0,12,0,12,17,27,0,12,0,12,52,82,0,12,21,32,62,55,121,104,116,96,33,34,24,29,0,12,107,65
1500000US250010132002,250010132002,"Block Group 2, Census Tract 132, Barnstable County, Massachusetts",1116,152,122,116,11,19,16,26,74,64,17,29,67,78,36,39,59,66,16,26,103,84,98,58,51,40,158,84,208,95,14,23,66,59
1500000US250010132003,250010132003,"Block Group 3, Census Tract 132, Barnstable County, Massachusetts",417,121,0,12,0,12,56,91,52,84,0,12,0,12,0,12,16,25,0,12,28,36,50,43,15,24,109,71,13,20,15,24,63,53
1500000US250010133001,250010133001,"Block Group 1, Census Tract 133, Barnstable County, Massachusetts",323,75,8,13,35,44,8,13,0,12,0,12,67,64,23,25,10,17,0,12,35,31,24,22,54,31,0,12,20,20,17,18,22,24
1500000US250010133002,250010133002,"Block Group 2, Census Tract 133, Barnstable County, Massachusetts",427,76,38,31,27,25,42,23,0,12,9,13,18,20,16,18,0,12,0,12,28,26,27,44,48,30,36,29,78,36,32,30,28,24
1500000US250010133003,250010133003,"Block Group 3, Census Tract 133, Barnstable County, Massachusetts",671,78,10,15,21,22,16,17,8,14,27,25,83,64,49,43,17,18,31,28,8,12,40,30,42,30,33,30,48,32,118,65,120,55
1500000US250010134001,250010134001,"Block Group 1, Census Tract 134, Barnstable County, Massachusetts",422,92,0,12,26,41,0,12,26,24,8,14,0,12,46,45,35,55,0,12,83,65,20,22,67,41,17,17,17,19,16,21,61,39
1500000US250010134002,250010134002,"Block Group 2, Census Tract 134, Barnstable County, Massachusetts",262,55,0,12,28,34,0,12,0,12,8,12,9,15,24,38,0,12,8,12,13,19,8,14,51,30,36,31,8,12,33,26,36,25
1500000US250010134003,250010134003,"Block Group 3, Census Tract 134, Barnstable County, Massachusetts",539,88,9,14,9,14,16,19,8,13,22,23,8,12,8,13,9,14,15,12,7,12,70,40,73,46,95,50,33,28,84,53,73,43
1500000US250010134004,250010134004,"Block Group 4, Census Tract 134, Barnstable County, Massachusetts",339,82,8,12,0,12,10,15,8,12,7,12,0,12,8,12,9,15,0,12,30,40,31,24,72,51,95,55,0,12,15,18,46,33
1500000US250010135001,250010135001,"Block Group 1, Census Tract 135, Barnstable County, Massachusetts",781,114,32,36,0,12,0,12,0,12,29,33,36,40,32,35,13,21,0,12,29,33,101,73,89,55,116,103,59,35,156,98,89,62
1500000US250010135002,250010135002,"Block Group 2, Census Tract 135, Barnstable County, Massachusetts",465,105,12,19,18,29,0,12,21,34,13,21,12,20,0,12,13,20,16,26,0,12,137,95,36,41,121,86,28,32,8,16,30,35
1500000US250010135003,250010135003,"Block Group 3, Census Tract 135, Barnstable County, Massachusetts",977,129,0,12,22,27,12,23,0,12,0,12,0,12,28,29,61,44,89,83,142,77,59,47,147,74,119,73,123,78,103,86,72,55
1500000US250010135004,250010135004,"Block Group 4, Census Tract 135, Barnstable County, Massachusetts",320,77,0,12,0,12,0,12,0,12,0,12,0,12,11,16,30,37,0,12,0,12,38,44,59,53,12,19,64,47,46,56,60,49
1500000US250010136001,250010136001,"Block Group 1, Census Tract 136, Barnstable County, Massachusetts",891,143,7,14,34,36,40,37,28,33,60,49,22,34,83,72,119,98,0,12,7,13,59,48,54,44,36,38,187,102,123,76,32,30
1500000US250010136002,250010136002,"Block Group 2, Census Tract 136, Barnstable County, Massachusetts",997,158,28,32,31,40,0,12,107,95,48,57,39,49,32,36,0,12,25,32,64,67,19,32,172,99,201,105,121,88,76,47,34,29
1500000US250010136003,250010136003,"Block Group 3, Census Tract 136, Barnstable County, Massachusetts",359,95,0,12,0,12,32,36,0,12,0,12,0,12,27,31,0,12,23,36,0,12,25,30,92,68,115,87,24,29,21,23,0,12
1500000US250010137001,250010137001,"Block Group 1, Census Tract 137, Barnstable County, Massachusetts",599,84,26,23,46,26,40,33,17,20,22,23,0,12,30,29,22,33,10,15,54,32,28,21,97,50,27,22,116,50,44,33,20,22
1500000US250010137002,250010137002,"Block Group 2, Census Tract 137, Barnstable County, Massachusetts",317,83,19,21,23,26,0,12,44,57,0,12,23,27,0,12,7,12,0,12,12,17,45,43,23,21,46,41,0,12,41,39,34,26
1500000US250010137003,250010137003,"Block Group 3, Census Tract 137, Barnstable County, Massachusetts",441,80,17,20,9,14,42,28,24,25,47,57,10,17,18,28,14,21,0,12,0,12,49,32,48,31,94,54,33,29,36,32,0,12
1500000US250010137004,250010137004,"Block Group 4, Census Tract 137, Barnstable County, Massachusetts",508,128,0,12,0,12,5,9,55,64,28,28,7,10,14,20,28,26,31,38,49,66,24,31,84,68,112,90,41,32,16,19,14,23
1500000US250010138001,250010138001,"Block Group 1, Census Tract 138, Barnstable County, Massachusetts",1197,153,19,21,11,17,33,30,24,24,37,29,23,26,86,50,36,54,34,30,36,28,170,78,247,113,182,60,116,53,40,40,103,60
1500000US250010138002,250010138002,"Block Group 2, Census Tract 138, Barnstable County, Massachusetts",477,115,0,12,25,38,11,17,0,12,7,12,41,50,0,12,0,12,0,12,48,57,121,69,20,21,56,33,47,36,31,23,70,51
1500000US250010138003,250010138003,"Block Group 3, Census Tract 138, Barnstable County, Massachusetts",281,116,36,55,11,16,0,12,36,57,0,12,0,12,9,14,0,12,0,12,35,56,10,16,63,63,54,38,9,15,9,14,9,14
1500000US250010139001,250010139001,"Block Group 1, Census Tract 139, Barnstable County, Massachusetts",248,87,16,28,15,24,17,27,13,21,19,28,29,33,15,24,26,30,21,36,0,12,13,20,29,34,0,12,0,12,35,40,0,12
1500000US250010139002,250010139002,"Block Group 2, Census Tract 139, Barnstable County, Massachusetts",506,108,0,12,0,12,0,12,36,40,12,20,15,24,21,31,19,31,0,12,15,23,87,62,136,109,27,30,17,25,56,53,65,60
1500000US250010139003,250010139003,"Block Group 3, Census Tract 139, Barnstable County, Massachusetts",998,182,43,40,0,12,49,48,103,87,0,12,44,44,47,72,71,91,0,12,111,100,87,91,125,83,64,52,155,117,47,44,52,45
1500000US250010139004,250010139004,"Block Group 4, Census Tract 139, Barnstable County, Massachusetts",548,135,16,25,0,12,13,20,0,12,15,25,34,38,14,23,17,27,33,38,71,89,27,29,51,50,56,46,109,83,46,48,46,49
1500000US250010140021,250010140021,"Block Group 1, Census Tract 140.02, Barnstable County, Massachusetts",348,90,9,13,0,12,14,22,46,48,0,12,0,12,11,17,19,20,10,15,20,24,50,41,41,31,20,21,43,33,13,17,52,38
1500000US250010140022,250010140022,"Block Group 2, Census Tract 140.02, Barnstable County, Massachusetts",892,120,18,20,32,51,21,25,44,30,58,43,58,41,60,43,46,50,9,15,85,63,65,46,134,65,77,42,53,48,95,49,37,27
1500000US250010140023,250010140023,"Block Group 3, Census Tract 140.02, Barnstable County, Massachusetts",444,112,0,12,29,27,51,58,87,61,56,65,35,45,12,19,10,16,9,14,0,12,17,20,65,45,18,28,43,55,0,12,12,19
1500000US250010140024,250010140024,"Block Group 4, Census Tract 140.02, Barnstable County, Massachusetts",244,110,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,48,0,12,46,53,63,61,62,58,0,12,16,25,26,42
1500000US250010141001,250010141001,"Block Group 1, Census Tract 141, Barnstable County, Massachusetts",278,78,0,12,0,12,18,27,24,21,12,14,41,35,21,17,15,14,8,12,45,44,3,5,55,30,9,8,9,11,15,5,3,4
1500000US250010143001,250010143001,"Block Group 1, Census Tract 143, Barnstable County, Massachusetts",371,151,17,27,0,12,0,12,0,12,15,25,30,33,29,33,0,12,0,12,42,67,70,77,66,87,59,76,29,36,0,12,14,22
1500000US250010143002,250010143002,"Block Group 2, Census Tract 143, Barnstable County, Massachusetts",338,118,0,12,0,12,0,12,0,12,14,22,96,109,0,12,0,12,0,12,14,22,14,22,85,77,56,46,0,12,0,12,59,48
1500000US250010143003,250010143003,"Block Group 3, Census Tract 143, Barnstable County, Massachusetts",345,113,23,37,0,12,0,12,0,12,0,12,14,22,0,12,0,12,12,20,0,12,16,26,53,44,43,68,140,111,15,24,29,32
1500000US250010143004,250010143004,"Block Group 4, Census Tract 143, Barnstable County, Massachusetts",472,95,0,12,0,12,13,21,14,22,0,12,13,21,0,12,15,25,45,41,27,31,14,21,85,77,99,74,42,38,45,41,60,47
1500000US250010143005,250010143005,"Block Group 5, Census Tract 143, Barnstable County, Massachusetts",361,87,0,12,30,34,26,30,16,24,0,12,0,12,44,41,0,12,15,24,43,39,28,31,13,19,0,12,59,45,42,38,45,41
1500000US250010144021,250010144021,"Block Group 1, Census Tract 144.02, Barnstable County, Massachusetts",716,105,13,21,37,34,34,38,0,12,29,36,0,12,53,50,26,29,10,17,26,28,45,44,96,63,77,72,159,76,64,51,47,37
1500000US250010144022,250010144022,"Block Group 2, Census Tract 144.02, Barnstable County, Massachusetts",835,136,64,80,13,22,0,12,24,28,34,40,0,12,30,34,0,12,43,40,75,56,112,73,173,80,56,46,65,54,76,54,70,69
1500000US250010144023,250010144023,"Block Group 3, Census Tract 144.02, Barnstable County, Massachusetts",963,157,0,12,48,48,46,44,43,39,25,30,44,36,29,34,0,12,43,50,56,45,62,51,108,74,151,79,53,50,153,125,102,87
1500000US250010145001,250010145001,"Block Group 1, Census Tract 145, Barnstable County, Massachusetts",690,138,19,31,20,31,38,36,92,104,17,27,14,21,67,70,28,32,14,22,26,30,73,57,61,48,41,39,52,50,49,46,79,72
1500000US250010145002,250010145002,"Block Group 2, Census Tract 145, Barnstable County, Massachusetts",928,157,29,34,0,12,14,22,44,41,26,30,94,104,40,66,14,22,28,31,32,38,145,79,195,128,113,76,63,52,42,40,49,46
1500000US250010145003,250010145003,"Block Group 3, Census Tract 145, Barnstable County, Massachusetts",476,126,0,12,13,22,45,41,38,33,33,36,14,22,56,70,16,27,14,23,14,22,21,32,114,86,61,49,15,24,22,36,0,12
1500000US250010146001,250010146001,"Block Group 1, Census Tract 146, Barnstable County, Massachusetts",494,76,10,17,21,24,7,11,0,12,58,52,7,12,14,17,22,21,22,21,8,13,45,42,72,37,80,42,54,44,38,32,36,29
1500000US250010146002,250010146002,"Block Group 2, Census Tract 146, Barnstable County, Massachusetts",499,100,0,12,26,25,0,12,48,62,18,19,66,50,21,31,30,25,9,14,50,43,64,52,35,30,60,44,21,20,19,30,32,28
1500000US250010146003,250010146003,"Block Group 3, Census Tract 146, Barnstable County, Massachusetts",245,96,0,12,0,12,15,17,7,11,8,12,8,13,6,9,70,86,15,19,0,12,23,27,27,28,8,13,33,26,0,12,25,22
1500000US250010146004,250010146004,"Block Group 4, Census Tract 146, Barnstable County, Massachusetts",707,128,30,36,9,14,27,37,42,44,8,13,9,13,59,61,52,41,21,20,32,28,80,48,149,72,58,34,60,38,62,33,9,13
1500000US250010147001,250010147001,"Block Group 1, Census Tract 147, Barnstable County, Massachusetts",316,92,16,19,7,11,21,24,34,27,0,12,7,12,0,12,0,12,20,18,49,34,15,16,94,72,28,28,0,12,16,25,9,15
1500000US250010147002,250010147002,"Block Group 2, Census Tract 147, Barnstable County, Massachusetts",612,87,41,28,16,17,7,13,23,22,62,49,27,24,27,26,46,34,49,47,20,22,64,35,58,43,65,33,28,25,44,29,35,27
1500000US250010147003,250010147003,"Block Group 3, Census Tract 147, Barnstable County, Massachusetts",746,98,8,11,22,36,75,43,19,22,52,38,32,29,23,21,40,32,45,28,114,61,90,44,43,27,41,28,74,53,23,23,45,32
1500000US250010148001,250010148001,"Block Group 1, Census Tract 148, Barnstable County, Massachusetts",478,100,52,51,89,46,73,67,63,49,16,19,8,12,32,32,0,12,26,23,8,12,17,20,42,28,15,17,6,11,6,11,25,23
1500000US250010148002,250010148002,"Block Group 2, Census Tract 148, Barnstable County, Massachusetts",450,103,0,12,0,12,31,22,32,26,7,12,14,15,44,40,8,12,31,30,17,19,65,51,47,43,55,36,21,19,26,21,52,30
1500000US250010148003,250010148003,"Block Group 3, Census Tract 148, Barnstable County, Massachusetts",753,109,41,41,112,65,94,61,76,45,73,51,30,34,29,24,38,41,19,22,65,57,32,26,63,40,13,14,27,20,31,28,10,15
1500000US250010148004,250010148004,"Block Group 4, Census Tract 148, Barnstable County, Massachusetts",277,54,16,18,0,12,19,17,17,20,17,19,0,12,10,15,0,12,16,17,23,21,11,16,70,45,36,26,7,11,25,21,10,15
1500000US250010149001,250010149001,"Block Group 1, Census Tract 149, Barnstable County, Massachusetts",295,92,12,20,24,38,0,12,0,12,0,12,10,15,0,12,8,13,70,61,0,12,17,13,10,15,32,41,18,21,40,39,54,36
1500000US250010149002,250010149002,"Block Group 2, Census Tract 149, Barnstable County, Massachusetts",497,86,23,36,8,14,8,13,10,15,0,12,13,20,20,21,7,12,8,13,19,20,57,32,126,54,50,33,41,29,9,14,98,41
1500000US250010149003,250010149003,"Block Group 3, Census Tract 149, Barnstable County, Massachusetts",405,85,40,23,58,53,43,36,7,11,16,22,37,40,22,37,8,15,18,20,17,20,11,16,45,32,17,18,50,44,16,19,0,12
1500000US250010149004,250010149004,"Block Group 4, Census Tract 149, Barnstable County, Massachusetts",608,77,8,13,17,20,18,20,7,11,12,20,9,14,32,37,24,22,9,14,27,24,44,31,107,47,95,43,10,15,108,60,81,38
1500000US250010150011,250010150011,"Block Group 1, Census Tract 150.01, Barnstable County, Massachusetts",833,93,34,24,16,18,26,23,50,43,57,31,70,48,15,12,34,50,26,27,39,25,105,54,80,46,82,49,57,45,69,35,73,44
1500000US250010150012,250010150012,"Block Group 2, Census Tract 150.01, Barnstable County, Massachusetts",832,100,31,48,20,20,42,33,7,11,33,29,34,40,32,28,0,12,29,23,49,30,52,31,213,91,88,54,88,51,62,38,52,32
